"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2150","glutamine-limited","E08","Experiment_042-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","8","multi_copy","Single_cells",0
"Experimental","DGY2150","glutamine-limited","F07","Experiment_042-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","8","zero_copy","Single_cells",0.130492838067492
"Experimental","DGY2150","glutamine-limited","F07","Experiment_042-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","8","one_copy","Single_cells",53.9653637614308
"Experimental","DGY2150","glutamine-limited","F07","Experiment_042-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","8","two_copy","Single_cells",40.8887675002023
"Experimental","DGY2150","glutamine-limited","F07","Experiment_042-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","8","multi_copy","Single_cells",0
"Experimental","DGY2071","glutamine-limited","F09","Experiment_042-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",0.502029590094373
"Experimental","DGY2071","glutamine-limited","F09","Experiment_042-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","8","one_copy","Single_cells",6.92923529953069
"Experimental","DGY2071","glutamine-limited","F09","Experiment_042-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","8","two_copy","Single_cells",89.9992842755335
"Experimental","DGY2071","glutamine-limited","F09","Experiment_042-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.0112470987597517
"Experimental","DGY2150","glutamine-limited","G10","Experiment_042-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","8","zero_copy","Single_cells",0.277700352029071
"Experimental","DGY2150","glutamine-limited","G10","Experiment_042-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","8","one_copy","Single_cells",95.6517699526154
"Experimental","DGY2150","glutamine-limited","G10","Experiment_042-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","8","two_copy","Single_cells",2.56330845385942
"Experimental","DGY2150","glutamine-limited","G10","Experiment_042-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","8","multi_copy","Single_cells",0
"Experimental","DGY1657","glutamine-limited","G04","Experiment_042-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","8","zero_copy","Single_cells",2.12622273155159
"Experimental","DGY1657","glutamine-limited","G04","Experiment_042-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","8","one_copy","Single_cells",93.7574182458151
"Experimental","DGY1657","glutamine-limited","G04","Experiment_042-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","8","two_copy","Single_cells",2.39737240617198
"Experimental","DGY1657","glutamine-limited","G04","Experiment_042-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","8","multi_copy","Single_cells",0
"Experimental","DGY1657","glutamine-limited","G06","Experiment_042-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","8","zero_copy","Single_cells",0.431088212074625
"Experimental","DGY1657","glutamine-limited","G06","Experiment_042-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","8","one_copy","Single_cells",1.37636597831055
"Experimental","DGY1657","glutamine-limited","G06","Experiment_042-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","8","two_copy","Single_cells",97.4570989321478
"Experimental","DGY1657","glutamine-limited","G06","Experiment_042-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","8","multi_copy","Single_cells",0.00727136743258404
"Experimental","DGY2071","glutamine-limited","G08","Experiment_042-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",0.207900207900208
"Experimental","DGY2071","glutamine-limited","G08","Experiment_042-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","8","one_copy","Single_cells",62.1805966633553
"Experimental","DGY2071","glutamine-limited","G08","Experiment_042-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","8","two_copy","Single_cells",34.4192620054689
"Experimental","DGY2071","glutamine-limited","G08","Experiment_042-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0
"Experimental","DGY1657","glutamine-limited","H03","Experiment_042-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","8","zero_copy","Single_cells",0.257623500189882
"Experimental","DGY1657","glutamine-limited","H03","Experiment_042-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","8","one_copy","Single_cells",95.874944831621
"Experimental","DGY1657","glutamine-limited","H03","Experiment_042-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","8","two_copy","Single_cells",2.19441849962537
